"income","female","age","job","num_dependents","rent","own_res","new_car","chk_acct","sav_acct","num_accts","mobile","product"
22250,"0",57,"2",1,"0","0","1",1,0,4,"0",0
11750,"0",68,"0",1,"0","0","1",1,0,0,"0",3
51170,"0",26,"2",1,"0","1","0",3,0,3,"0",4
12130,"0",47,"2",1,"0","1","0",3,2,4,"0",3
31490,"0",22,"2",1,"0","0","0",0,0,1,"0",1
10420,"0",33,"2",1,"0","1","1",1,4,2,"0",0
13460,"0",42,"2",2,"0","0","0",3,1,4,"0",4
16700,"0",22,"2",1,"0","1","0",1,0,1,"0",0
11690,"0",67,"2",1,"0","1","0",0,4,4,"0",4
11750,"0",68,"0",1,"0","0","1",1,0,0,"0",3
10070,"0",22,"2",1,"0","1","1",1,3,2,"0",1
11680,"0",27,"1",1,"0","1","1",0,0,2,"0",3
64680,"0",52,"3",1,"0","1","0",1,4,0,"0",0
6390,"0",30,"2",1,"0","1","0",1,0,2,"0",0
23590,"1",33,"2",1,"0","1","0",0,1,0,"0",0
12640,"0",57,"1",1,"1","0","0",3,4,4,"0",4
72380,"0",32,"2",2,"0","1","0",3,4,4,"0",3
79800,"0",27,"2",1,"1","0","0",3,4,1,"0",0
24150,"0",34,"2",1,"0","1","0",1,0,2,"0",2
99600,"0",26,"2",1,"0","1","0",1,0,1,"0",0
26590,"0",28,"2",1,"0","1","0",0,3,2,"0",2
38120,"0",23,"2",1,"0","1","0",3,1,1,"1",4
39130,"0",23,"2",1,"0","1","0",2,0,2,"0",2
24060,"0",23,"2",1,"1","0","0",0,0,3,"0",0
33490,"0",28,"3",1,"0","1","0",3,0,2,"0",0
78550,"0",25,"2",1,"0","1","1",3,0,2,"0",0
95660,"0",31,"2",1,"0","1","0",3,0,2,"0",2
83860,"0",49,"2",1,"0","1","0",1,0,3,"0",0
101270,"0",44,"2",1,"0","0","1",3,2,2,"0",0
12870,"0",37,"2",1,"0","1","1",3,3,4,"0",4
17210,"0",36,"2",1,"0","1","1",0,0,1,"0",3
12400,"0",48,"1",2,"0","0","1",2,1,4,"0",0
7090,"0",27,"0",1,"0","1","1",2,3,1,"0",2
22780,"0",28,"2",1,"0","1","1",1,1,1,"0",0
33450,"0",39,"3",1,"1","0","0",0,0,4,"0",0
26840,"0",35,"1",1,"0","1","0",3,0,2,"0",2
26710,"0",50,"2",1,"0","0","0",1,1,2,"0",0
19630,"0",31,"3",2,"1","0","0",3,0,3,"0",2
40200,"0",27,"2",1,"0","1","0",0,0,2,"0",2
21210,"0",30,"2",1,"0","1","1",0,0,2,"0",2
6390,"0",30,"2",1,"0","1","0",1,0,2,"0",0
35990,"0",26,"1",1,"1","0","0",0,0,3,"0",4
30590,"1",61,"1",1,"0","1","0",3,3,3,"0",4
19350,"1",31,"2",1,"0","1","0",1,0,4,"0",0
51520,"0",25,"2",1,"0","1","0",2,0,3,"0",2
12010,"0",26,"2",1,"0","1","1",1,0,1,"0",1
39130,"0",23,"2",1,"0","1","0",2,0,2,"0",2
45910,"0",54,"3",1,"0","1","0",3,3,2,"0",0
8880,"0",41,"1",2,"0","1","1",1,0,4,"0",0
50030,"0",29,"2",1,"0","1","1",3,4,2,"0",0
106230,"0",38,"3",2,"0","0","0",0,0,4,"1",4
19220,"0",37,"1",1,"0","1","0",1,0,2,"0",0
78820,"0",45,"2",2,"0","0","0",0,0,3,"0",4
147820,"0",60,"3",1,"0","0","0",1,1,4,"0",0
12040,"0",35,"2",1,"1","0","1",3,1,2,"0",1
47880,"0",26,"2",2,"0","1","0",0,0,3,"1",3
33780,"0",31,"2",1,"0","1","0",3,4,2,"1",1
19430,"0",23,"2",1,"0","1","0",3,0,1,"0",0
37570,"0",62,"2",1,"0","0","1",3,0,4,"0",4
14490,"1",31,"2",2,"0","1","0",1,1,4,"0",2
30920,"0",22,"2",1,"1","0","0",1,1,1,"0",0
23480,"0",46,"2",1,"0","1","0",0,0,2,"0",2
14030,"0",28,"2",1,"1","0","1",0,0,2,"0",4
11310,"0",33,"2",1,"0","1","0",0,0,0,"0",0
42100,"0",26,"2",1,"0","1","0",2,0,2,"0",0
16200,"0",30,"2",1,"0","1","0",0,0,2,"0",3
29690,"0",25,"2",1,"1","0","0",1,0,1,"0",0
12450,"0",33,"2",1,"0","1","0",1,0,2,"0",0
14740,"0",33,"3",1,"0","1","0",2,0,1,"0",1
9600,"0",30,"2",1,"0","1","0",3,3,3,"0",2
15670,"0",22,"2",1,"0","1","0",1,0,2,"0",1
27600,"0",36,"2",1,"0","0","0",1,4,4,"1",4
90550,"0",35,"1",2,"0","0","0",3,4,2,"0",4
24150,"0",34,"2",1,"0","1","0",1,0,2,"0",2
12870,"0",37,"2",1,"0","1","1",3,3,4,"0",4
7010,"0",40,"1",1,"0","1","0",0,0,2,"0",2
11990,"0",60,"1",1,"0","1","1",0,0,4,"0",0
11490,"0",46,"2",1,"0","1","0",3,3,2,"0",3
12250,"0",37,"2",1,"0","1","0",2,0,2,"0",2
28720,"0",36,"2",2,"0","1","0",3,1,4,"0",4
12620,"1",49,"1",1,"0","1","0",0,4,4,"0",4
36210,"0",31,"2",1,"0","1","0",3,1,4,"0",0
64190,"0",44,"3",2,"0","0","0",0,0,4,"1",4
47460,"0",25,"1",1,"0","1","0",1,0,1,"0",0
20300,"0",24,"2",1,"0","1","0",1,4,3,"0",1
11990,"0",60,"1",1,"0","1","1",0,0,4,"0",0
19130,"0",36,"2",1,"0","1","0",1,3,1,"0",3
39650,"0",34,"2",1,"0","1","0",0,0,1,"0",0
62290,"0",23,"1",1,"1","0","0",0,0,1,"0",0
68720,"1",55,"2",1,"0","1","0",0,0,1,"0",0
27180,"0",20,"1",1,"1","0","1",1,0,2,"0",0
19840,"0",47,"2",1,"0","0","0",3,0,2,"0",4
25380,"0",47,"1",2,"0","1","1",3,0,4,"0",0
78820,"0",45,"2",2,"0","0","0",0,0,3,"0",4
15670,"0",22,"2",1,"0","1","0",1,0,2,"0",1
18820,"0",25,"2",1,"1","0","0",0,0,2,"0",0
27430,"0",29,"2",1,"0","1","0",3,0,4,"0",2
79800,"0",27,"2",1,"1","0","0",3,4,1,"0",0
13130,"0",20,"2",1,"0","1","0",3,0,4,"0",4
19870,"0",21,"1",2,"1","0","0",0,0,2,"0",0
26700,"0",35,"3",1,"0","1","0",3,0,4,"1",4
22350,"0",33,"2",1,"1","0","1",0,0,2,"0",0
89780,"1",45,"3",1,"0","1","1",0,0,4,"0",0
18870,"0",28,"2",1,"0","1","0",1,4,2,"0",4
13720,"1",36,"2",1,"0","1","1",0,0,3,"0",0
26290,"0",29,"2",1,"0","1","0",1,0,2,"0",3
10680,"0",28,"2",2,"0","1","0",1,0,4,"0",4
33490,"0",28,"3",1,"0","1","0",3,0,2,"0",0
14420,"0",23,"2",1,"1","0","1",0,0,3,"0",0
12710,"0",39,"2",1,"0","0","0",2,4,2,"0",0
23660,"1",36,"3",1,"0","1","1",1,2,3,"0",3
7500,"0",27,"0",1,"0","1","0",0,0,0,"0",0
90340,"0",29,"3",1,"1","0","0",1,1,1,"0",0
18040,"0",44,"2",1,"0","1","0",1,1,1,"1",4
6740,"0",20,"2",1,"0","1","0",0,1,3,"0",0
68720,"1",55,"2",1,"0","1","0",0,0,1,"0",0
14730,"0",39,"2",1,"0","1","0",3,0,1,"0",4
7010,"0",32,"2",1,"0","1","0",3,0,2,"0",2
67580,"0",31,"2",1,"0","1","0",0,0,2,"0",0
23330,"0",29,"1",1,"0","1","0",1,4,1,"0",2
9600,"0",30,"2",1,"0","1","0",3,3,3,"0",2
7660,"0",66,"1",1,"0","1","0",1,2,2,"0",0
21340,"0",48,"2",1,"0","1","1",3,0,2,"0",4
7170,"0",52,"2",1,"0","1","0",3,0,4,"0",4
30510,"0",54,"2",1,"0","1","0",0,0,2,"0",0
21500,"0",24,"2",1,"0","1","1",1,0,2,"0",0
16700,"0",22,"2",1,"0","1","0",1,0,1,"0",0
129760,"0",38,"3",1,"0","0","0",1,0,0,"1",0
32340,"0",23,"1",1,"1","0","0",0,0,1,"0",0
36500,"0",22,"2",1,"1","0","0",0,0,1,"0",4
7010,"0",40,"1",1,"0","1","0",0,0,2,"0",2
19870,"0",21,"1",2,"1","0","0",0,0,2,"0",0
2760,"0",22,"1",1,"1","0","1",1,0,2,"0",4
37770,"0",50,"2",1,"0","1","0",3,3,2,"0",4
9590,"0",29,"2",1,"0","1","0",1,0,2,"0",0
145550,"0",23,"0",1,"0","1","1",1,4,0,"0",0
35180,"0",26,"2",1,"1","0","1",3,0,2,"0",3
7630,"0",26,"2",1,"0","1","0",3,0,2,"0",1
8460,"0",36,"2",1,"0","0","0",3,4,4,"0",4
38680,"0",41,"3",1,"1","0","0",3,0,4,"1",2
27750,"0",31,"2",1,"0","1","1",3,0,3,"0",0
21490,"1",29,"2",1,"0","0","0",0,0,2,"0",0
15430,"1",33,"2",1,"0","1","0",3,3,2,"0",2
11260,"0",21,"2",1,"1","0","0",3,4,1,"0",2
73080,"0",70,"3",1,"0","0","1",1,0,0,"0",4
42100,"0",26,"2",1,"0","1","0",2,0,2,"0",0
12170,"0",47,"1",1,"0","1","0",0,0,2,"0",0
84710,"0",23,"2",1,"1","0","0",0,4,2,"0",2
95720,"1",28,"2",1,"0","1","0",3,0,1,"0",0
19350,"1",31,"2",1,"0","1","0",1,0,4,"0",0
15330,"0",38,"2",1,"0","1","0",3,0,1,"0",3
34470,"0",35,"1",2,"0","1","0",3,2,2,"0",3
46230,"0",40,"3",1,"0","1","0",3,1,2,"0",0
29780,"0",32,"2",1,"0","1","0",3,2,2,"0",2
2760,"0",22,"1",1,"1","0","1",1,0,2,"0",4
59650,"0",30,"3",1,"0","1","0",1,0,4,"1",2
15330,"0",38,"2",1,"0","1","0",3,0,1,"0",3
46570,"0",30,"2",1,"0","1","0",3,0,2,"1",2
21340,"0",48,"2",1,"0","1","1",3,0,2,"0",4
18080,"0",22,"2",1,"0","1","0",3,0,3,"0",0
93980,"0",28,"3",1,"1","0","0",1,0,1,"1",0
24620,"0",22,"2",1,"0","1","0",0,0,2,"0",0
21320,"0",27,"2",1,"1","0","0",0,4,1,"0",3
7170,"0",52,"2",1,"0","1","0",3,0,4,"0",4
7010,"0",32,"2",1,"0","1","0",3,0,2,"0",2
25700,"0",21,"2",1,"1","0","1",3,0,2,"0",0
14690,"0",41,"1",1,"1","0","1",3,1,4,"0",4
15250,"0",34,"2",2,"0","1","1",3,3,3,"0",3
12950,"0",27,"2",1,"0","1","0",1,0,1,"0",1
25700,"0",21,"2",1,"1","0","1",3,0,2,"0",0
23260,"0",27,"2",1,"0","1","0",1,2,2,"0",4
3380,"0",52,"2",1,"0","1","0",0,2,4,"0",4
10070,"0",22,"2",1,"0","1","1",1,3,2,"0",1
38780,"1",37,"2",1,"0","1","1",1,1,1,"0",2
9510,"0",27,"2",1,"1","0","0",1,1,1,"0",0
33980,"0",39,"1",1,"0","1","1",0,0,3,"0",4
21240,"0",24,"2",1,"1","0","0",0,0,2,"0",0
67610,"0",68,"2",1,"1","0","1",3,4,2,"0",0
63500,"0",31,"2",1,"0","1","0",0,4,4,"0",0
14840,"0",25,"2",1,"0","1","0",1,4,2,"0",0
28720,"0",36,"2",2,"0","1","0",3,1,4,"0",4
10920,"0",49,"2",1,"0","1","0",1,0,2,"0",4
27750,"0",31,"2",1,"0","1","1",3,0,3,"0",0
28990,"0",43,"2",2,"0","1","1",1,4,4,"0",4
9000,"0",23,"2",1,"0","1","1",0,4,2,"0",0
125790,"0",44,"3",1,"0","0","0",1,0,4,"1",0
23260,"0",27,"2",1,"0","1","0",1,2,2,"0",4
14030,"0",28,"2",1,"1","0","1",0,0,2,"0",4
7300,"0",46,"1",1,"1","0","0",3,4,4,"0",2
29100,"0",34,"3",1,"0","0","0",0,0,3,"1",1
34470,"0",35,"1",2,"0","1","0",3,2,2,"0",3
74850,"0",53,"3",1,"0","1","0",3,4,0,"1",0
11260,"0",21,"2",1,"1","0","0",3,4,1,"0",2
22100,"0",25,"1",1,"1","0","0",3,0,2,"0",0
38120,"0",23,"2",1,"0","1","0",3,1,1,"1",4
38500,"0",27,"2",1,"0","1","0",3,0,3,"1",1
30590,"1",61,"1",1,"0","1","0",3,3,3,"0",4
14780,"0",22,"2",1,"0","1","0",3,0,3,"0",0
14490,"1",31,"2",2,"0","1","0",1,1,4,"0",2
48170,"0",31,"2",1,"0","1","1",0,0,3,"0",0
8460,"0",36,"2",1,"0","0","0",3,4,4,"0",4
72970,"0",36,"2",1,"1","0","0",0,0,4,"0",0
19800,"0",19,"2",1,"1","0","0",3,0,1,"0",0
6260,"0",24,"1",1,"0","1","0",0,0,2,"0",0
51290,"0",74,"3",2,"0","0","0",1,0,4,"1",0
78550,"0",25,"2",1,"0","1","1",3,0,2,"0",0
30920,"0",22,"2",1,"1","0","0",1,1,1,"0",0
14100,"0",35,"2",1,"0","1","0",1,2,4,"0",2
9000,"0",23,"2",1,"0","1","1",0,4,2,"0",0
15970,"0",40,"1",2,"1","0","1",3,2,2,"0",2
14780,"0",44,"2",2,"0","1","0",0,0,4,"0",4
30790,"0",36,"2",1,"0","1","1",3,4,2,"0",4
9990,"0",25,"2",1,"0","1","0",3,4,4,"0",2
90340,"0",29,"3",1,"1","0","0",1,1,1,"0",0
9590,"0",29,"2",1,"0","1","0",1,0,2,"0",0
16200,"0",30,"2",1,"0","1","0",0,0,2,"0",3
26470,"0",44,"2",2,"1","0","0",0,2,2,"0",3
26790,"0",29,"3",1,"0","1","0",3,0,1,"1",1
9510,"0",27,"2",1,"1","0","0",1,1,1,"0",0
14240,"0",55,"3",1,"0","1","0",2,4,4,"0",4
61990,"0",28,"2",1,"1","0","0",0,0,2,"0",0
30010,"0",40,"2",1,"1","0","0",1,0,3,"0",4
11750,"0",68,"0",1,"0","0","1",1,0,0,"0",3
71740,"0",30,"3",1,"0","1","0",0,4,3,"0",0
15670,"0",22,"2",1,"0","1","0",1,0,2,"0",1
16700,"0",22,"2",1,"0","1","0",1,0,1,"0",0
48170,"0",31,"2",1,"0","1","1",0,0,3,"0",0
14740,"0",33,"3",1,"0","1","0",2,0,1,"0",1
20730,"0",28,"2",1,"0","1","0",3,1,2,"0",2
8840,"0",36,"2",2,"0","1","1",1,0,4,"0",0
69670,"0",36,"3",1,"1","0","0",1,1,3,"0",4
33780,"0",31,"2",1,"0","1","0",3,4,2,"1",1
68500,"0",34,"3",2,"0","1","1",1,1,0,"0",0
19010,"0",29,"3",1,"1","0","0",3,1,2,"0",4
95660,"0",31,"2",1,"0","1","0",3,0,2,"0",2
31080,"1",31,"1",1,"0","1","0",0,0,1,"0",0
38120,"0",23,"2",1,"0","1","0",3,1,1,"1",4
30740,"0",33,"2",2,"0","1","0",3,4,2,"0",2
10380,"0",49,"2",1,"0","1","1",0,0,3,"0",3
23310,"0",49,"2",1,"0","1","0",3,4,4,"0",4
64190,"0",44,"3",2,"0","0","0",0,0,4,"1",4
93980,"0",28,"3",1,"1","0","0",1,0,1,"1",0
13820,"0",28,"2",1,"0","1","0",3,0,2,"0",1
39140,"1",38,"2",1,"0","1","0",3,4,2,"0",0
42970,"1",40,"3",1,"0","1","0",1,0,4,"0",0
83350,"0",47,"2",1,"0","0","0",0,4,4,"1",0
43510,"0",48,"1",1,"0","1","0",1,4,2,"0",4
27620,"0",25,"2",1,"0","1","0",1,4,4,"0",0
39140,"1",38,"2",1,"0","1","0",3,4,2,"0",0
107220,"0",35,"1",1,"0","1","1",0,0,1,"0",1
34160,"0",27,"3",1,"0","1","0",0,0,2,"0",2
15530,"0",44,"2",1,"0","1","0",0,0,2,"0",0
43510,"0",48,"1",1,"0","1","0",1,4,2,"0",4
33680,"0",23,"2",1,"1","0","0",3,3,4,"1",4
31040,"0",31,"2",1,"0","1","0",0,0,3,"0",1
24040,"0",26,"2",1,"0","1","0",3,0,2,"0",2
13440,"0",37,"1",2,"0","1","1",2,4,3,"0",0
60700,"0",33,"2",1,"0","1","0",3,0,4,"0",4
20640,"0",34,"3",1,"0","1","0",1,0,0,"0",0
11310,"0",33,"2",1,"0","1","0",0,0,0,"0",0
10920,"0",49,"2",1,"0","1","0",1,0,2,"0",4
61100,"0",31,"2",1,"0","0","0",3,0,2,"0",3
21240,"0",24,"2",1,"1","0","0",0,0,2,"0",0
33780,"0",31,"2",1,"0","1","0",3,4,2,"1",1
59650,"0",30,"3",1,"0","1","0",1,0,4,"1",2
77210,"0",30,"2",1,"0","1","0",0,4,1,"0",2
12880,"0",48,"2",2,"0","1","0",0,1,4,"0",4
31900,"0",24,"2",1,"0","1","0",0,0,2,"0",0
28990,"0",43,"2",2,"0","1","1",1,4,4,"0",4
23590,"1",33,"2",1,"0","1","0",0,1,0,"0",0
39650,"0",34,"2",1,"0","1","0",0,0,1,"0",0
15200,"0",63,"2",1,"0","1","0",3,4,4,"0",4
12440,"0",41,"1",1,"1","0","0",3,4,4,"0",4
47950,"0",30,"3",1,"0","1","0",1,0,1,"0",1
32340,"0",23,"1",1,"1","0","0",0,0,1,"0",0
34300,"0",31,"2",2,"0","1","0",3,2,4,"0",2
107220,"0",35,"1",1,"0","1","1",0,0,1,"0",1
25800,"0",41,"1",2,"0","1","0",3,2,1,"0",0
21240,"0",24,"2",1,"1","0","0",0,0,2,"0",0
32350,"1",26,"3",1,"0","1","0",3,2,4,"0",2
13310,"0",22,"2",1,"0","1","0",1,0,1,"0",0
15160,"0",43,"1",1,"0","1","0",3,3,2,"0",1
27620,"0",25,"2",1,"0","1","0",1,4,4,"0",0
3380,"0",52,"2",1,"0","1","0",0,2,4,"0",4
75820,"0",31,"3",1,"0","0","0",1,1,0,"0",4
18870,"0",28,"2",1,"0","1","0",1,4,2,"0",4
71740,"0",30,"3",1,"0","1","0",0,4,3,"0",0
14100,"0",35,"2",1,"0","1","0",1,2,4,"0",2
46790,"0",35,"1",1,"0","1","0",3,0,3,"1",3
12640,"0",57,"1",1,"1","0","0",3,4,4,"0",4
34480,"0",74,"1",1,"0","1","0",3,0,3,"0",4
9510,"0",27,"2",1,"1","0","0",1,1,1,"0",0
33490,"0",28,"3",1,"0","1","0",3,0,2,"0",0
10680,"0",28,"2",2,"0","1","0",1,0,4,"0",4
8880,"0",41,"1",2,"0","1","1",1,0,4,"0",0
95660,"0",31,"2",1,"0","1","0",3,0,2,"0",2
27120,"0",41,"2",2,"0","1","0",0,0,4,"0",0
26590,"0",28,"2",1,"0","1","0",0,3,2,"0",2
11540,"0",57,"1",1,"0","1","0",3,1,0,"0",4
9470,"0",38,"2",2,"0","0","1",2,0,3,"0",0
26470,"0",44,"2",2,"1","0","0",0,2,2,"0",3
15970,"0",40,"1",2,"1","0","1",3,2,2,"0",2
27590,"0",34,"2",1,"0","1","0",3,0,4,"0",4
12400,"0",48,"1",2,"0","0","1",2,1,4,"0",0
70570,"0",36,"3",2,"1","0","0",1,4,3,"1",4
148960,"0",68,"3",1,"0","1","1",0,0,4,"0",0
39140,"1",38,"2",1,"0","1","0",3,4,2,"0",0
22350,"0",33,"2",1,"1","0","1",0,0,2,"0",0
33940,"0",65,"0",1,"0","1","0",0,0,0,"0",4
21340,"0",48,"2",1,"0","1","1",3,0,2,"0",4
24060,"0",31,"3",1,"0","1","0",3,0,0,"0",3
27460,"0",31,"2",1,"0","1","0",0,0,4,"0",0
107220,"0",35,"1",1,"0","1","1",0,0,1,"0",1
33940,"0",65,"0",1,"0","1","0",0,0,0,"0",4
4580,"0",24,"2",1,"0","1","0",1,0,2,"0",3
7500,"0",27,"0",1,"0","1","0",0,0,0,"0",0
50030,"0",29,"2",1,"0","1","1",3,4,2,"0",0
34410,"0",21,"2",1,"1","0","0",1,1,2,"0",0
26310,"0",28,"2",1,"1","0","1",1,1,2,"0",0
51520,"0",25,"2",1,"0","1","0",2,0,3,"0",2
16200,"0",30,"2",1,"0","1","0",0,0,2,"0",3
90550,"0",35,"1",2,"0","0","0",3,4,2,"0",4
38120,"0",23,"2",1,"0","1","0",3,1,1,"1",4
15440,"0",42,"1",2,"0","1","0",3,0,3,"0",1
57430,"0",24,"2",1,"0","0","0",1,0,1,"0",4
48440,"0",33,"3",1,"1","0","0",3,0,0,"0",0
28640,"0",34,"1",2,"0","1","0",2,0,2,"0",0
30600,"0",28,"2",1,"0","1","0",1,0,3,"0",0
14120,"0",29,"3",1,"0","1","0",3,0,2,"0",2
21450,"0",24,"2",1,"0","1","0",0,0,3,"0",0
6820,"0",51,"2",1,"0","1","1",3,1,3,"0",3
14120,"0",29,"3",1,"0","1","0",3,0,2,"0",2
20730,"0",28,"2",1,"0","1","0",3,1,2,"0",2
35180,"0",26,"2",1,"1","0","1",3,0,2,"0",3
13820,"0",28,"2",1,"0","1","0",3,0,2,"0",1
19240,"0",27,"2",1,"1","0","0",1,4,1,"0",0
27600,"0",36,"2",1,"0","0","0",1,4,4,"1",4
4330,"0",22,"2",1,"1","0","0",3,0,0,"0",0
10280,"0",36,"2",1,"0","1","1",3,0,2,"0",3
10920,"0",49,"2",1,"0","1","0",1,0,2,"0",4
15250,"0",34,"2",2,"0","1","1",3,3,3,"0",3
15460,"0",24,"1",1,"1","0","0",0,0,3,"0",0
62290,"0",23,"1",1,"1","0","0",0,0,1,"0",0
30170,"0",34,"3",1,"1","0","0",1,0,1,"0",1
72970,"0",36,"2",1,"1","0","0",0,0,4,"0",0
15260,"0",66,"3",1,"0","0","0",0,0,4,"1",4
67580,"0",31,"2",1,"0","1","0",0,0,2,"0",0
28720,"0",36,"2",2,"0","1","0",3,1,4,"0",4
22410,"0",48,"1",2,"1","0","1",0,0,1,"0",3
29690,"0",25,"2",1,"1","0","0",1,0,1,"0",0
21210,"0",30,"2",1,"0","1","1",0,0,2,"0",2
28720,"0",36,"2",2,"0","1","0",3,1,4,"0",4
25220,"0",39,"2",2,"0","1","0",0,0,4,"0",3
12820,"0",32,"1",1,"0","1","0",0,1,2,"0",0
9390,"0",28,"2",1,"0","1","1",2,2,3,"0",0
7300,"0",46,"1",1,"1","0","0",3,4,4,"0",2
63500,"0",31,"2",1,"0","1","0",0,4,4,"0",0
17660,"0",21,"2",1,"1","0","0",3,0,2,"0",2
11360,"0",32,"2",2,"0","0","0",1,3,4,"0",0
47880,"0",26,"2",2,"0","1","0",0,0,3,"1",3
10280,"0",36,"2",1,"0","1","1",3,0,2,"0",3
40200,"0",27,"2",1,"0","1","0",0,0,2,"0",2
50030,"0",29,"2",1,"0","1","1",3,4,2,"0",0
10420,"0",33,"2",1,"0","1","1",1,4,2,"0",0
101270,"0",44,"2",1,"0","0","1",3,2,2,"0",0
36200,"0",37,"2",2,"0","1","0",0,0,2,"0",2
25220,"0",39,"2",2,"0","1","0",0,0,4,"0",3
18080,"0",22,"2",1,"0","1","0",3,0,3,"0",0
9090,"0",36,"2",1,"0","1","1",3,2,4,"0",4
147820,"0",60,"3",1,"0","0","0",1,1,4,"0",0
58480,"0",24,"2",1,"0","1","0",2,0,2,"0",1
27790,"0",21,"2",1,"1","0","0",1,0,2,"1",3
67580,"0",31,"2",1,"0","1","0",0,0,2,"0",0
11360,"0",32,"2",2,"0","0","0",1,3,4,"0",0
33980,"0",39,"1",1,"0","1","1",0,0,3,"0",4
21240,"0",24,"2",1,"1","0","0",0,0,2,"0",0
32130,"0",25,"2",1,"1","0","0",1,2,1,"0",3
38120,"0",23,"2",1,"0","1","0",3,1,1,"1",4
31080,"1",31,"1",1,"0","1","0",0,0,1,"0",0
72380,"0",32,"2",2,"0","1","0",3,4,4,"0",3
68720,"1",55,"2",1,"0","1","0",0,0,1,"0",0
10420,"0",33,"2",1,"0","1","1",1,4,2,"0",0
83350,"0",47,"2",1,"0","0","0",0,4,4,"1",0
32350,"1",26,"3",1,"0","1","0",3,2,4,"0",2
115900,"0",24,"1",1,"1","0","0",3,1,2,"1",0
23370,"0",36,"2",1,"0","1","0",1,0,4,"0",4
28990,"0",43,"2",2,"0","1","1",1,4,4,"0",4
18640,"0",30,"2",1,"0","1","0",3,1,2,"0",0
12390,"0",61,"2",1,"0","0","0",1,4,2,"0",4
64580,"0",39,"3",2,"0","1","1",3,0,4,"0",0
10070,"0",22,"2",1,"0","1","1",1,3,2,"0",1
7070,"0",30,"2",1,"0","1","0",3,0,2,"0",2
13660,"0",22,"2",1,"1","0","0",0,0,1,"0",0
26700,"0",35,"3",1,"0","1","0",3,0,4,"1",4
14090,"0",54,"2",1,"0","1","0",0,0,4,"1",3
13660,"0",22,"2",1,"1","0","0",0,0,1,"0",0
14590,"0",43,"1",1,"0","1","0",3,0,2,"0",2
47360,"0",25,"1",1,"0","1","0",1,0,1,"0",0
48170,"0",31,"2",1,"0","1","1",0,0,3,"0",0
61990,"0",28,"2",1,"1","0","0",0,0,2,"0",0
48170,"0",31,"2",1,"0","1","1",0,0,3,"0",0
37770,"0",50,"2",1,"0","1","0",3,3,2,"0",4
15460,"0",24,"1",1,"1","0","0",0,0,3,"0",0
61430,"0",58,"1",1,"0","0","0",0,0,4,"1",0
12160,"0",23,"2",1,"1","0","1",0,0,1,"0",0
106230,"0",38,"3",2,"0","0","0",0,0,4,"1",4
42970,"1",40,"3",1,"0","1","0",1,0,4,"0",0
27750,"0",31,"2",1,"0","1","1",3,0,3,"0",0
64680,"0",52,"3",1,"0","1","0",1,4,0,"0",0
21460,"0",23,"2",1,"1","0","0",3,0,1,"0",3
41690,"0",28,"2",1,"0","1","0",0,0,2,"0",4
38120,"0",23,"2",1,"0","1","0",3,1,1,"1",4
4330,"0",24,"2",2,"1","0","0",1,3,1,"0",0
22410,"0",48,"1",2,"1","0","1",0,0,1,"0",3
15670,"0",22,"2",1,"0","1","0",1,0,2,"0",1
83350,"0",47,"2",1,"0","0","0",0,4,4,"1",0
50960,"0",30,"3",1,"0","1","0",1,0,2,"0",0
19870,"0",21,"1",2,"1","0","0",0,0,2,"0",0
19340,"0",26,"2",1,"0","1","0",3,0,4,"0",2
15260,"0",66,"3",1,"0","0","0",0,0,4,"1",4
7630,"0",26,"2",1,"0","1","0",3,0,2,"0",1
26840,"0",35,"1",1,"0","1","0",3,0,2,"0",2
15770,"0",20,"2",1,"0","1","0",1,3,1,"0",1
7080,"0",38,"1",2,"0","1","0",0,0,2,"0",3
71740,"0",30,"3",1,"0","1","0",0,4,3,"0",0
30770,"0",52,"2",1,"0","1","0",3,0,2,"0",4
33980,"0",39,"1",1,"0","1","1",0,0,3,"0",4
15330,"0",38,"2",1,"0","1","0",3,0,1,"0",3
25220,"0",39,"2",2,"0","1","0",0,0,4,"0",3
23970,"0",35,"2",1,"0","1","0",3,2,4,"0",0
52340,"0",28,"3",1,"0","1","1",1,0,0,"0",0
115600,"0",23,"3",1,"1","0","0",1,0,2,"1",0
34460,"0",42,"2",2,"0","1","0",0,0,4,"0",0
31610,"0",31,"2",1,"1","0","0",0,0,2,"0",0
41100,"0",23,"2",2,"1","0","0",0,0,4,"0",0
29780,"0",32,"2",2,"0","1","0",3,4,2,"0",4
31610,"0",31,"2",1,"1","0","0",0,0,2,"0",0
109740,"0",26,"3",1,"0","1","0",3,0,0,"0",0
4260,"0",39,"1",1,"0","1","0",3,0,4,"0",4
9020,"0",21,"2",1,"1","0","0",0,0,3,"0",0
38500,"0",27,"2",1,"0","1","0",3,0,3,"1",1
51170,"0",26,"2",1,"0","1","0",3,0,3,"0",4
13450,"0",26,"2",1,"0","1","0",0,0,2,"0",0
8460,"0",36,"2",1,"0","0","0",3,4,4,"0",4
53020,"0",36,"3",1,"0","0","1",0,0,4,"0",4
9090,"0",36,"2",1,"0","1","1",3,2,4,"0",4
28990,"0",43,"2",2,"0","1","1",1,4,4,"0",4
34480,"0",74,"1",1,"0","1","0",3,0,3,"0",4
48170,"0",31,"2",1,"0","1","1",0,0,3,"0",0
23260,"0",27,"2",1,"0","1","0",1,2,2,"0",4
